approach,reference,dataset_type,model_name,ticker,roc_auc,reference_auc,auc_low,auc_high,auc_delta,delta_low,delta_high,block_sessions,replicates
relative_pooled,joint,base,random_forest,NVDA,0.5473208623969562,0.4874894314098499,0.5035155596199371,0.6016990467908385,0.059831430987106304,0.005551217985573387,0.1295370934474301,20,1000
relative_pooled,joint,base,random_forest,TSLA,0.5221698730532652,0.5173144876325089,0.47686781317187027,0.5719576197048991,0.004855385420756364,-0.042562092091793666,0.06521706429855324,20,1000
relative_pooled,joint,base,random_forest,macro,0.5068032284624572,0.50571393526624,0.4825710959896192,0.5344509722097084,0.0010892931962172003,-0.02678127559976977,0.030921438419461992,20,1000
relative_pooled,joint,base,xgboost,AAPL,0.4539300216210515,0.4585970046933502,0.4086635521449131,0.5020078006703348,-0.0046669830722986805,-0.04662523785975306,0.039278546881120854,20,1000
relative_pooled,joint,base,xgboost,MSFT,0.511638659902769,0.5048351299936589,0.4664429875600124,0.553480082994099,0.006803529909110151,-0.07620918866089879,0.08468622158505563,20,1000
relative_pooled,joint,base,xgboost,NVDA,0.5412042908476009,0.48994662861974214,0.4995200340861207,0.5914523095295744,0.05125766222785877,-0.0015511718541341445,0.11196258431740017,20,1000
relative_pooled,joint,base,xgboost,TSLA,0.5149064258604895,0.513852898835231,0.4709104147255336,0.5608109380342503,0.001053527025258516,-0.04573663527212588,0.062108099101065836,20,1000
relative_pooled,joint,base,xgboost,macro,0.5054198495579777,0.4918079155354955,0.48185360014289264,0.5299498638487757,0.013611934022482175,-0.009579412556721196,0.03890706443985608,20,1000
relative_pooled,joint,hybrid,hist_gradient_boosting,AAPL,0.49564942255972155,0.4707061119021252,0.4464781900544716,0.5482700839168914,0.024943310657596363,-0.02282288169098099,0.07050789939396636,20,1000
relative_pooled,joint,hybrid,hist_gradient_boosting,MSFT,0.5070479285563306,0.4882556541957303,0.45869060731321687,0.5444911518597491,0.018792274360600325,-0.048202604334906696,0.07822489725842673,20,1000
relative_pooled,joint,hybrid,hist_gradient_boosting,NVDA,0.5492826569435637,0.4836847389558233,0.5015352054011327,0.6086380389249499,0.0655979179877404,0.01151848486880299,0.11885985231213687,20,1000
relative_pooled,joint,hybrid,hist_gradient_boosting,TSLA,0.49892684203638266,0.5418466169349562,0.45669626121531237,0.5505877304356013,-0.042919774898573515,-0.07562972401094478,0.005992635339309549,20,1000
relative_pooled,joint,hybrid,hist_gradient_boosting,macro,0.5127267125239997,0.4961232804971587,0.48789442595200533,0.540729799828312,0.016603432026841003,-0.011315004705578542,0.044188926208406566,20,1000
relative_pooled,joint,hybrid,lightgbm,AAPL,0.47819437852660446,0.4872778568791858,0.43012300001453874,0.5324917713177069,-0.009083478352581331,-0.04850082339934402,0.04297050199624859,20,1000
relative_pooled,joint,hybrid,lightgbm,MSFT,0.4998150496723737,0.4861683576410907,0.4534755840027237,0.5458677564614316,0.013646692031283048,-0.05022187305387048,0.07057478187076893,20,1000
relative_pooled,joint,hybrid,lightgbm,NVDA,0.5283766645529486,0.49398911435214543,0.48655751971295563,0.5810958371056435,0.034387550200803196,-0.009243015047977143,0.08029199911424198,20,1000
relative_pooled,joint,hybrid,lightgbm,TSLA,0.4935872268027745,0.507773851590106,0.44936050363897684,0.5373705237548503,-0.014186624787331514,-0.052933447596477105,0.033778113137370606,20,1000
relative_pooled,joint,hybrid,lightgbm,macro,0.49999332988867534,0.49380229511563195,0.4799661391022628,0.5264506479947284,0.006191034773043391,-0.017951135320039186,0.03627239695014823,20,1000
relative_pooled,joint,hybrid,logistic_regression,AAPL,0.4662368823498392,0.468781310974002,0.4184687519442112,0.5155766871703782,-0.00254442862416282,-0.02031321986875531,0.013041199017603899,20,1000
relative_pooled,joint,hybrid,logistic_regression,MSFT,0.5072262735151131,0.5038971676178398,0.4598113590098937,0.5383203079650832,0.00332910589727331,-0.016692368052921455,0.017967118298573666,20,1000
relative_pooled,joint,hybrid,logistic_regression,NVDA,0.5182704502219404,0.5188913548932572,0.4770224736956091,0.5633280462252157,-0.0006209046713168132,-0.008873387485914363,0.008853889916484439,20,1000
relative_pooled,joint,hybrid,logistic_regression,TSLA,0.5083627797408716,0.5032718230598089,0.4557018087637471,0.552285498981472,0.005090956681062742,-0.010027871719864787,0.020820871721807528,20,1000
relative_pooled,joint,hybrid,logistic_regression,macro,0.5000240964569411,0.49871041413622696,0.46771430561198124,0.525998486714507,0.0013136823207141601,-0.00791552657770654,0.009213654084243935,20,1000
relative_pooled,joint,hybrid,random_forest,AAPL,0.4595396298054105,0.49259083478352583,0.4145429650295449,0.5057327757865392,-0.03305120497811531,-0.06885744224299976,0.006853361199189816,20,1000
relative_pooled,joint,hybrid,random_forest,MSFT,0.507292327203551,0.4852303952652716,0.467115636724366,0.5457581217885247,0.022061931938279378,-0.03802766509114875,0.07720103213357461,20,1000
relative_pooled,joint,hybrid,random_forest,NVDA,0.5710869794969351,0.5180194462058761,0.526989370861918,0.616181190915235,0.053067533291058955,0.0190749494873476,0.09309840798845734,20,1000
relative_pooled,joint,hybrid,random_forest,TSLA,0.5070409632247088,0.5255856563277058,0.45711441146774856,0.546420585479528,-0.018544693102997,-0.055858199188587865,0.01877402653231884,20,1000
relative_pooled,joint,hybrid,random_forest,macro,0.5112399749326514,0.5053565831455948,0.48709346727021074,0.5335090563473394,0.005883391787056547,-0.01342493277180517,0.030453810031095294,20,1000
relative_pooled,joint,hybrid,xgboost,AAPL,0.46553815324579445,0.48017850551073143,0.41685452344204743,0.5179978426517956,-0.014640352264936984,-0.047542875555842676,0.020843197117822863,20,1000
relative_pooled,joint,hybrid,xgboost,MSFT,0.5040953286831537,0.5033555273726484,0.4521100060892537,0.54211067735826,0.000739801310505217,-0.07301375147810367,0.0647604075486388,20,1000
relative_pooled,joint,hybrid,xgboost,NVDA,0.5512180300147961,0.49199429296131897,0.5023459334576896,0.6005282355169373,0.05922373705347711,0.016119279276984703,0.10581602262897102,20,1000
relative_pooled,joint,hybrid,xgboost,TSLA,0.5109278890197618,0.519794529511844,0.46483603850556304,0.5552360018667643,-0.00886664049208219,-0.047869637061994263,0.03951367200655633,20,1000
relative_pooled,joint,hybrid,xgboost,macro,0.5079448502408765,0.49883071383913574,0.4828150716890189,0.5302525714784915,0.009114136401740802,-0.012233146760015884,0.03225520507546693,20,1000
relative_pooled,joint,lag_1,hist_gradient_boosting,AAPL,0.4858078890470917,0.4851223435110478,0.4375461279602711,0.5486001566873752,0.0006855455360438856,-0.040252655832651085,0.05575533407479372,20,1000
relative_pooled,joint,lag_1,hist_gradient_boosting,MSFT,0.4898937856689918,0.47566582117945466,0.44346005342492356,0.5268852397987597,0.014227964489537115,-0.050996505226335066,0.06407158871952141,20,1000
relative_pooled,joint,lag_1,hist_gradient_boosting,NVDA,0.5408476009300359,0.4956140350877193,0.49573720822158657,0.5943116305402834,0.045233565842316636,-0.01453114363932088,0.09541833955425036,20,1000
relative_pooled,joint,lag_1,hist_gradient_boosting,TSLA,0.4931095406360424,0.5172555948174322,0.44712828331110155,0.545633552182457,-0.02414605418138982,-0.05694959863139885,0.02512694102126804,20,1000
relative_pooled,joint,lag_1,hist_gradient_boosting,macro,0.5024147040705405,0.4934144486489135,0.4805525254849152,0.5298609034269894,0.009000255421626968,-0.014056085588305671,0.03298464930659104,20,1000
relative_pooled,joint,lag_1,lightgbm,AAPL,0.4778516057585825,0.48251199704688075,0.43476037545418444,0.5279437911015169,-0.00466039128829826,-0.048814293262666286,0.048958212348638154,20,1000
relative_pooled,joint,lag_1,lightgbm,MSFT,0.5265139505389981,0.48030279010779964,0.4879015732416711,0.5627995680929052,0.04621116043119844,-0.005542093396266892,0.0914201839881573,20,1000
relative_pooled,joint,lag_1,lightgbm,NVDA,0.5349952441344324,0.5188385119425069,0.49870114883953215,0.5789342417678286,0.016156732191925594,-0.027038772340619417,0.06977656505663297,20,1000
relative_pooled,joint,lag_1,lightgbm,TSLA,0.5091349299829865,0.49837717576233476,0.4586787654606103,0.556585404496992,0.010757754220651727,-0.021024515150844227,0.053377310388816934,20,1000
relative_pooled,joint,lag_1,lightgbm,macro,0.5121239326037499,0.49500761871488047,0.49239616235739503,0.5341641762746697,0.017116313888869417,-0.0026743236845685908,0.044579884029420806,20,1000
relative_pooled,joint,lag_1,logistic_regression,AAPL,0.46614459737383324,0.4694009386700417,0.41850393955641113,0.5148004333311578,-0.0032563412962084426,-0.02202825950093464,0.013472075913486046,20,1000
relative_pooled,joint,lag_1,logistic_regression,MSFT,0.5077547030226168,0.4948742337772141,0.4611287748599063,0.5377448659222211,0.012880469245402704,-0.013882146417499948,0.03027527996569535,20,1000
relative_pooled,joint,lag_1,logistic_regression,NVDA,0.5171343267808074,0.5191819911223843,0.4767143506572468,0.5617080552290292,-0.0020476643415768825,-0.016318173439022515,0.011323959296135581,20,1000
relative_pooled,joint,lag_1,logistic_regression,TSLA,0.5082319068184793,0.5007983248265934,0.4556768836207847,0.5524001227045917,0.007433581991885929,-0.00849935418153089,0.02132717366681647,20,1000
relative_pooled,joint,lag_1,logistic_regression,macro,0.4998163834989342,0.49606387209905833,0.4682603455393025,0.5260724097960812,0.0037525113998758686,-0.0068692738657362435,0.012019824257894652,20,1000
relative_pooled,joint,lag_1,random_forest,AAPL,0.4536597584770342,0.4947002056636608,0.4118131226555724,0.4957900268585265,-0.04104044718662658,-0.08404344047658958,-0.002659944499787337,20,1000
relative_pooled,joint,lag_1,random_forest,MSFT,0.5047558655675333,0.48645899387021774,0.4556912094449023,0.5477761196352432,0.01829687169731553,-0.04250482201346828,0.0798736716387814,20,1000
relative_pooled,joint,lag_1,random_forest,NVDA,0.5546924540266328,0.5309395476643416,0.5144388066595642,0.5947010049920691,0.023752906362291215,-0.0128947627456824,0.07021874301828375,20,1000
relative_pooled,joint,lag_1,random_forest,TSLA,0.526488679492213,0.5242245779348252,0.4755569135288815,0.5705461379150437,0.0022641015573877654,-0.039925622591367615,0.04439451443706545,20,1000
