scope,accuracy,precision,recall,f1,balanced_accuracy,f1_macro,mcc,roc_auc,tn,fp,fn,tp,group,mean_outer_auc,approach,dataset_type,model_name,ticker
outer_fold,0.5271739130434783,0.6133333333333333,0.4423076923076923,0.5139664804469274,0.5399038461538461,0.5268245100647335,0.08051235602729037,0.5513221153846155,51,29,58,46,3.0,,enhanced,lag_1,logistic_regression,MSFT
global,0.4972875226039783,0.543918918918919,0.5296052631578947,0.5366666666666666,0.4937182942295497,0.4936297760210804,-0.012532324581655822,0.5087322976114986,114,135,143,161,,0.5088969896851755,enhanced,lag_1,logistic_regression,NVDA
outer_fold,0.5513513513513514,0.6,0.7155963302752294,0.6527196652719666,0.51569290197972,0.5095659395062123,0.03378316092613967,0.5155721873491067,24,52,31,78,1.0,,enhanced,lag_1,logistic_regression,NVDA
outer_fold,0.483695652173913,0.4954128440366973,0.574468085106383,0.5320197044334976,0.48167848699763594,0.47813106433796093,-0.037276285697594,0.5037825059101655,35,55,40,54,2.0,,enhanced,lag_1,logistic_regression,NVDA
outer_fold,0.45652173913043476,0.5087719298245614,0.2871287128712871,0.3670886075949367,0.47488965764046287,0.4454490657022303,-0.05404345111037638,0.5073362757962543,55,28,72,29,3.0,,enhanced,lag_1,logistic_regression,NVDA
global,0.48282097649186256,0.4956268221574344,0.6007067137809188,0.5431309904153354,0.47998298652008903,0.47364882854100104,-0.04123325973767983,0.4969768354927366,97,173,113,170,,0.5100942658097264,enhanced,lag_1,logistic_regression,TSLA
outer_fold,0.5081081081081081,0.5131578947368421,0.8210526315789474,0.631578947368421,0.4994152046783626,0.4458707744972187,-0.001526996982067525,0.5332163742690058,16,74,17,78,1.0,,enhanced,lag_1,logistic_regression,TSLA
outer_fold,0.5,0.4838709677419355,0.6818181818181818,0.5660377358490566,0.5075757575757576,0.4881470730527334,0.01614531598988276,0.5342092803030303,32,64,28,60,2.0,,enhanced,lag_1,logistic_regression,TSLA
outer_fold,0.44021739130434784,0.47761194029850745,0.32,0.38323353293413176,0.45166666666666666,0.43539786099442906,-0.10006588806121924,0.4628571428571428,49,35,68,32,3.0,,enhanced,lag_1,logistic_regression,TSLA
global,0.5099457504520796,0.5311203319502075,0.8504983388704319,0.6538952745849298,0.4768364710225175,0.4074429933296166,-0.06897084479179665,0.46825396825396826,26,226,45,256,,0.46582949599713874,enhanced,lag_1,random_forest,AAPL
outer_fold,0.5405405405405406,0.5416666666666666,0.9191919191919192,0.6816479400749064,0.5119215409913085,0.42820261081415223,0.04116708474511516,0.5103359173126616,9,77,8,91,1.0,,enhanced,lag_1,random_forest,AAPL
outer_fold,0.5,0.5269461077844312,0.8712871287128713,0.6567164179104478,0.45973994989860434,0.36835820895522386,-0.13836343762876635,0.45115113921030653,4,79,13,88,2.0,,enhanced,lag_1,random_forest,AAPL
outer_fold,0.4891304347826087,0.5238095238095238,0.7623762376237624,0.6209677419354839,0.45950137182392936,0.4188172043010753,-0.10055658405779085,0.4360014314684481,13,70,24,77,3.0,,enhanced,lag_1,random_forest,AAPL
global,0.5280289330922242,0.5470459518599562,0.8223684210526315,0.657030223390276,0.4955215599239061,0.4502542421299206,-0.011765205355475577,0.48468875502008035,42,207,54,250,,0.49251204777465124,enhanced,lag_1,random_forest,MSFT
